unique_id,title,description,price
962,Sony VAIO LV All-in-One Desktop - VGCLV150J,"Sony VAIO VGC-LV150J Desktop 24-Inch All-in-One PC - 2.53 GHz Intel Core 2 Duo E7200 Processor, 4 GB RAM, 500 GB Hard Drive, Blu-ray Drive, Windows Vista Home Premium- Silver","$1,954.27"
963,Sony VAIO AW110J/H Notebook - VGNAW110J/H,"Sony Vaio AW Series AW110JH Notebook 2.26GHz Intel Core 2 Duo P8400, 4GB RAM, 320GB Hard Drive, DVD +/- RW w/ Blu-ray Disc Support, Wireless 802.11a/b/g/n, NVIDIA GeForce 9300M, 18.4' XBRITE-ECO LCD Display, Webcam & Mic, Windows Vista Home Premium",
964,Canon VIXIA HG20 High Definition Camcorder - 3085B001AA,,$557.64
965,Canon VIXIA HG21 High Definition Camcorder - 2704B001AA,,$798.97
966,Canon DC310 Digital Camcorder - 2694B001,"Canon DC310 DVD Camcorder w/ 41x Advanced Zoom, Built-in Lens Cover, Image Stabilization, & Canon Exclusive- DIGIC DV II",$289.95
967,Sony ICF-S79W Weather Band Digital Shower Radio - ICFS79W,,$42.00
968,Sony DVP-NC800H/S DVD Player - DVP-NC800HS,"DVD+RW, DVD-RW, DVD+R, DVD-R, CD-RW - DVD Video, CD-DA, JPEG, MP3, SVCD, Video CD Playback - 5 Disc(s) - Progressive Scan - Silver",$128.69
969,Sony BRAVIA M Series KDL-19M4000 19' LCD TV - kdl19m4000s,"19' - ATSC, NTSC - 16:9 - 1440 x 900 - Dolby - HDTV - 1080i, 1080p",$379.72
970,GE GSD4000NWW Dishwasher with 5 Wash Cycles STD TUB ESTAR ( White) - gsd4000nww,,$313.29
971,GE GSD2400NWW Dishwasher with 5 Wash Cycles - gsd2400nww,,$272.01
972,4G Nano ToughSkin - Black - NN4-TS-BLK,,$18.58
973,Sony VAIO CS110E/R Notebook - VGNCS110E/R,"Sony VAIO CS Series CS110E/R Notebook Intel Core 2 Duo T5800 2.0GHz, 3GB, 250GB HDD, 14.1' Widescreen, DVD+/-RW DL, Bluetooth, 802.11 a/b/g/n, Microsoft Vista Home Premium (Red)",$965.00
974,Samsung 9 Series LN46A950 46' LCD TV,"46' - ATSC, NTSC - 181 Channels - 16:9 - 1920 x 1080 - Surround - HDTV - 1080p","$2,699.98"
975,Onkyo TX-SR706 A/V Receiver - TXSR706B,"Dolby Digital Plus, Dolby TrueHD, DTS-HD, THX Select 2FM, AM, XM",$595.97
976,Sony VAIO NS190J/S Notebook - VGNNS190J/S,"Sony VAIO NS Series NS190JS Notebook 2GHz Intel Core 2 Duo T5800, 4GB RAM, 250GB Hard Drive, DVD+/-R/RW w/ Blu Ray support, Wireless Link 5100AGN, Intel Graphics Media Accelerator 4500MHD, 15.4' WXGA LCD Display, Windows Vista Home Premium (Silver)",$949.99
977,Canon PowerShot SX10 IS Digital Camera - 2665B001,"Canon PowerShot SX10 IS 10 Megapixel Digital Camera w/ 20x Optical Zoom, 28mm Wide Lens, 2.5' LCD, Motion Detection, & Red Eye Correction",$339.88
978,Canon PowerShot SD880 IS Digital Camera - Silver - 3197B001,"Canon PowerShot SD880 IS 10 Megapixel Digital Camera w/ UA Lens, 4x Optical Zoom, 28mm Wide Lens, Optical Image Stabilizer, & PureColor II 3' LCD - Silver",$246.88
979,"Canon PowerShot SD990 IS 14 Megapixel Digital Camera w/ 3.7x Optical Zoom, UA Len, Face Detection, 2.5 LCD, & ISO 1600 - Black - 2669B001",,$299.88
980,"Canon PowerShot G10 14 Megapixel Digital Camera w/ 28mm Wide Lens, 5x Optical Zoom, 3' LCD, Face Detection & Red Eye Correction - 2663B001",,$409.88
981,Apple iPod Shuffle 1GB Flash MP3 Player - MB811LL/A,1GB Flash Memory - Pink,$49.00
982,"Nokia N96 Unlocked Phone - 16GB, 5MP Camera with Carl Zeiss Optics and Dual-LED Flash and Auto-Focus, Built-In GPS, WiFi, - 002G6Q3",,
983,Belkin Folio for iPod touch - F8Z373,Leather - Black,$19.99
984,Griffin 8245-IP2MGNFI Clarifi Protective case for Smartphone,Polycarbonate - Black,$18.99
985,"Samsung LN46A860 46' LCD TV (Widescreen, 1920x1080, 50000:1, HDTV)",,"$1,889.98"
986,"Canon PowerShot SD990 IS 14 Megapixel Digital Camera w/ 3.7x Optical Zoom, UA Len, Face Detection, 2.5 LCD, & ISO 1600 - Silver - 3191B001",,$299.88
987,AppleCare for iPod touch or iPod classic - MB591LL/A,,$49.99
988,Apple iPod touch 32GB Flash Portable Media Player - MB533LL/A,"Audio Player, Video Player, Photo Viewer - 3.5' Color LCD - 32GB Flash Memory",$394.99
989,Apple iPod Classic 120GB Hard Drive Portable Media Player - MB562LL/A,"Audio Player, Video Player, Photo Viewer - 2.5' Color LCD - 120GB Hard Drive - Silver",$219.97
990,Apple 8GB iPod nano Silver (4th Generation) - MB598LL/A,,$146.75
991,Apple 8GB iPod nano Blue (4th Generation) - MB732LL/A,,$146.75
992,Apple 8GB iPod nano Pink (4th Generation) - MB735LL/A,,$146.75
993,Apple 8GB iPod nano Purple (4th Generation) - MB739LL/A,,$146.75
994,Apple 8GB iPod nano Green (4th Generation) - MB745LL/A,,$139.88
995,Apple iPod Classic 120GB Hard Drive Portable Media Player - MB565LL/A,"Audio Player, Video Player, Photo Viewer - 2.5' Color LCD - 120GB Hard Drive - Black",$219.97
996,Apple 8GB iPod nano Black (4th Generation) - MB754LL/A,,$146.75
997,Apple iPod nano 16GB Flash Portable Media Player - MB913LL/A,"Audio Player, Video Player, Photo Viewer - 2' Color LCD - 16GB Flash Memory - Green",$178.99
998,Panasonic Lumix DMC-FZ28 Digital Camera - Black,"Panasonic DMC-FZ28K Lumix 10 Megapixel Digital Camera with 27mm LEICA DC VARIO-ELMARIT Lens, 18x Optical Zoom and Intelligent Auto Mode - Black",
999,USB POWER ADAPTER ACCS - MB352LL/B,,
1000,Belkin Switch-to-Mac Cable - F4U001,1 x USB - 1 x USB - 8ft - White,$21.80
1001,Apple iPod touch 8GB Flash Portable Media Player - MB528LLA,"Audio Player, Video Player, Photo Viewer - 3.5' Color LCD - 8GB Flash Memory",$229.00
1002,Apple iPod touch 16GB Flash Portable Media Player - MB531LLA,"Audio Player, Video Player, Photo Viewer - 3.5' Color LCD - 16GB Flash Memory",$309.99
1003,"Canon EOS 50D 15 Megapixel SLR Digital Camera with Live View & Face Detection, 3' LCD, 6.3fps & DIGIC 4 Image Processor - Body Only - 2807B006",,"$1,127.95"
1004,"Canon EOS 50D 15 Megapixel SLR Digital Camera w/28-135MM IS USM Lens, Live View & Face Detection, 3' LCD, 6.3fps, DIGIC 4 Image Processor & HDMI output - 2807B005",,"$1,301.30"
1005,Coby Electronics TF-TV1514 15' LCD TV,"15' - Active Matrix TFT - ATSC, NTSC - 16:9 - 1280 x 800 - HDTV",$149.99
1006,"LG 42PG20 - 42' Widescreen 720p Plasma HDTV - 20,000:1 Dynamic Contrast Ratio",,
1007,SONY 42IN BRAVIA LCD V-SERIES 1080P HDTV - KDL42V4100,,"$1,098.72"
1008,Sony DPFD80 Digital Photo Frame,Photo Viewer - 8' LCD,
1009,Transcend 2.5 Solid State Disk (SSD) 128GB SATA MLC with Build-In ECC - TS128GSSD25S-M,,
1010,VholdR 2200 Mount Adhesive (Black),,
1011,Denon AVR2809CI A/V Receiver,"Dolby Pro Logic IIx, Dolby Digital EX, DTS-ES Discrete, DTS-ES Matrix, DTS Neo:6, Dolby TrueHD, Dolby Digital Plus, Neural SurroundAM, FM","$1,198.00"
1012,"TH-58PZ850U 58' Plasma TV (Widescreen, 1920x1080, 30,000:1, HDTV) - TH58PZ850U",,"$2,999.97"
1013,MOTOROLA T305 BLUETOOTH VISOR SPEAKER PHONE CAR KIT - RETAIL - 89082J,,$46.93
1014,Aliph Jawbone 2 Silver Bluetooth Headset - Retail - 84442VRP,,$89.99
1015,"Sony VAIO CS Series VGN-CS180J/W 14.1-Inch Notebook 2.26 GHz Intel Core 2 Duo P8400 Processor, 4 GB RAM, 320 GB Hard Drive, Blu-ray Drive, Vista Home Premium- White - VGNCS180J/W",,"$1,219.00"
1016,Sony VAIO CS180J/Q Notebook - VGNCS180J/Q,"Sony VAIO CS Series VGN-CS180J/Q 14.1-Inch Notebook 2.26 GHz Intel Core 2 Duo P8400 Processor, 4 GB RAM, 320 GB Hard Drive, Blu-ray Drive, Vista Home Premium- Black","$1,239.97"
1017,Sony VAIO CS180J/P Notebook - VGNCS180J/P,"Sony VAIO CS Series VGN-CS180J/P 14.1-Inch Notebook 2.26 GHz Intel Core 2 Duo P8400 Processor, 4 GB RAM, 320 GB Hard Drive, Blu-ray Drive, Vista Home Premium- Pink","$1,199.99"
1018,"Sony VAIO CS Series VGN-CS180J/R 14.1-Inch Notebook 2.26 GHz Intel Core 2 Duo P8400 Processor, 4 GB RAM, 320 GB Hard Drive, Blu-ray Drive, Vista Home Premium- Red - VGNCS180J/R",,
1019,SONY IPOD/PHONE DOCK CLOCK RADIO BLACK NIC - ICFC1IPMK2BLK,,$80.25
1020,SONY IPOD/PHONE DOCK CLOCK RADIO BLACK NIC - ICFC1IPMK2WHI,,$61.42
1021,IH9B6R BLACK ALARM CLOCK F/IPODPERPCHARGES DOCKED IPOD REMOTE CONTROL,,
1022,Sony BDV-IS1000 Blu-ray Disc Home-Theater System - Precision Cinema HD via HDMI upscaler / BRAVIA Theatre Sync direct key / x.v.Color / XMB Xross Media Bar / 800Hz Cutoff Frequency,,
1023,Apple MacBook Notebook - MB467LLA,"Intel Core 2 Duo 2.4GHz - 13.3' WXGA - 2GB DDR3 SDRAM - 250GB HDD - DVD-Writer (DVDR/RW) - Gigabit Ethernet, Wi-Fi, Bluetooth - Mac OS X 10.5 Leopard","$1,549.99"
1024,VholdR Wearable Camcorder (Black) - 1102,,
1025,Sharp AQUOS BD-HP21U Blu-ray Disc Player,"BD-RE, DVD+RW, DVD-RW, CD-RW - BD Video, DVD Video, JPEG, CD-DA, MPEG-2, VC-1, AC3, LPCM Playback - Progressive Scan",$218.63
1026,Sharp AQUOS BD-HP50U Blu-ray Disc Player,"BD-RE, DVD+RW, DVD-RW, CD-RW - BD Video, DVD Video, CD-DA, JPEG, VC-1, MPEG-2, AC3, LPCM Playback - Progressive Scan",$266.96
1027,Sharp LC-52D85U - 52' Widescreen 1080p LCD HDTV - 120Hz - 4ms Response Time,,"$1,648.72"
1028,Battery and Bag Bundle for Panasonic Camcorders - VBG-VBB1STRKIT,,
1029,Sharp AQUOS LC-42D85U 42' LCD TV,"42' - Active Matrix TFT - ATSC, NTSC - 16:9 - 1920 x 1080 - HDTV - 1080p","$1,076.65"
1030,Escort Passport 9500ix Radar/Laser Detector,,$439.99
1031,KITCHENAID KPFP850OB - Food Processor,,
1032,Chestnut Hill CHS40001 Chestnut Hill George Ipod Dock Compact Stereo System,,$499.00
1033,Escort 9500CI Escort GPS Radar Detector,,"$1,475.99"
1034,Sony ICD-B600 512MB Digital Voice Recorder - ICDB600,512MB Flash Memory - LCD - Portable,$30.45
1035,Canon PSC-4000 Deluxe Leather Case N - 3528B001,,$35.99
1036,Canon CLI-221 Color Ink 4-Pack (Black/ Cyan/ Magenta/ Yellow) - 2946B004,,$44.99
1037,Sony BRAVIA VPL-HW10 Digital Projector - VPLHW10,1920 x 1080 - 22.05lb,
1038,Apple MacBook Pro Notebook - MB471LL/A,"Intel Core 2 Duo 2.53GHz - 15.4' WXGA+ - 4GB DDR3 SDRAM - 320GB HDD - DVD-Writer (DVDR/RW) - Gigabit Ethernet, Wi-Fi, Bluetooth - Mac OS X 10.5 Leopard","$2,369.00"
1039,Altec Lansing IMT702 inMotion MAX Portable Speaker System for iPhone,,$133.96
1040,Transcend 8GB microSDHC Card - Class 6 - TS8GUSDHC6,,$14.95
1041,Flip Video MinoHD 60 min Black - F460B,,$232.50
1042,Samsung BDP2500 - BD-P2500,,$301.05
1043,Denon DVD-1800BD Blu-ray Disc Player,"BD-R, DVD-R, CD-R, Secure Digital (SD) - BD Video, DVD Video, WMA, MP3, DivX 6, JPG Playback - Progressive Scan",$499.00
1044,Canon EOS 5D Mark II Digital SLR Camera - 2764B003,21.1 Megapixel - 16:9 - 3' Active Matrix TFT Color LCD,"$3,699.99"
1045,Canon Rebel XSi/XS Starter Kit - 9320A009,,$69.99
1046,Onkyo TX-SR876 A/V Receiver - TXSR876B,"Dolby Digital, Dolby TrueHD, DTS-HD, Dolby Digital EX, Dolby Digital Plus, Dolby Pro Logic II, Dolby TrueHD, DTS, DTS-ES, DTS Neo:6, THX Surround EX, THX Select 2FM, AM","$1,077.98"
1047,Onkyo TX-NR906 A/V Receiver - TXNR906B,"THX Ultra 2, Dolby Digital Plus, Dolby TrueHD, DTS-HD, Neural SurroundFM, AM","$1,497.99"
1048,Denon DM37SBK - D-M37SBK,,$288.76
1049,Onkyo TX-8255 A/V Receiver,"AM, FM",$159.98
1050,Denon DHT-589BA Home Theater System,", A/V Receiver, 5.1 Speakers - Dolby Pro Logic II, DTS",$448.80
1051,LG 42LG30 42' LCD TV,"LG 42LG30 42' LCD HDTV - 12,000:1 Dynamic Contrast Ratio - Invisible Speaker",
1052,Apple 8x DVDRW Drive - MB397G/A,(Double-layer) - DVD-RAM/R/RW - 8x 8x 8x (DVD) - 24x 16x 24x (CD) - USB - External,$95.71
1053,Apple MacBook Pro Notebook - MB470LL/A,"Intel Core 2 Duo 2.4GHz - 15.4' WXGA+ - 2GB DDR3 SDRAM - 250GB HDD - DVD-Writer (DVDR/RW) - Gigabit Ethernet, Wi-Fi, Bluetooth - Mac OS X 10.5 Leopard","$1,849.00"
1054,Apple iPod nano Armband - MB769G/A,Grey,$29.00
1055,Polk Audio I-Sonic ES2 Entertainment System 2 AM/FM and HD Table Radio - AM1195-A,,$336.71
1056,Samsung SBH500 Stereo Bluetooth Headset,,$49.72
1057,Sony DPFD100 Digital Photo Frame,Photo Viewer - 10' LCD,$249.12
1058,Danby DBC2760BLS 5.0 cu.ft beverage center / 27 bottle wine cooler,,"$1,000.00"
1059,Danby DDW497W Countertop Dishwasher,,$247.05
1060,Sony XDR-S10HDiP Clock Radio with iPod Dock - XDRS10HDIP,LCD,$149.95
1061,Panasonic Kx-tg9391t Dect 6.0 Two-line Corded/cordless Phone Combo - KX-TG9391T,,$149.72
1062,Sony BRAVIA XBR Series KDL-46XBR6 46' LCD TV - KDL46XBR6,"46' - Active Matrix TFT - ATSC, NTSC - 16:9 - 1920 x 1080 - Dolby, Surround - HDTV - 480i, 480p, 720p, 1080i, 1080p","$1,977.72"
1063,Sony BRAVIA XBR Series KDL-52XBR6 52' LCD TV - KDL52XBR6,"52' - Active Matrix TFT - ATSC, NTSC - 16:9 - 1920 x 1080 - Dolby, Surround - HDTV - 480i, 480p, 720p, 1080i, 1080p","$2,573.72"
1064,Audiovox DPF701 7-Inch Acrylic Digital Picture Frame,,$41.40
1065,PAN NN-TK903S MICROWAVE OVEN .08 CU. FT.,,
1066,Sony VAIO LV140J Desktop - VGC-LV140J,"Intel Core 2 Duo E7200 2.53GHz - 4GB DDR2 SDRAM - 320GB - DVD-Writer (DVD-RAM/R/RW) - Gigabit Ethernet, Bluetooth, Wi-Fi - 24' Active Matrix TFT Color LCD - Windows Vista Home Premium x64 - All-in-One","$1,599.99"
1067,Simpletech 2GB SD Card - 3505B001AA,,$12.88
1068,Garmin 010-00577-30 Nvi(r) 885t Travel Assistant,,
1092,Samsung LN32A450 32' 720p LCD HDTV,,
1069,Maytag MDB7851AWB Full Console Dishwasher (Black),,
1070,Whirlpool DU1100XTPS 24' Undercounter Dishwasher (Stainless Steel),,$537.29
1071,Canon XH A1S - 3238B001,,"$3,999.00"
1072,Sony VAIO FW378J/B Notebook - VGNFW378J/B,"Intel Centrino 2 Core 2 Duo P8600 2.4GHz - 16.4' - 4GB DDR2 SDRAM - 320GB HDD - BD-Reader/DVD-Writer (BD-ROM/DVD-RAM/R/RW) - Wi-Fi, Gigabit Ethernet, Bluetooth - Windows Vista Home Premium x64 - Black",
1073,Sennheiser CX380 Sennheiser CX 380 Sport II Grey/Orange,,
1074,IWORK 09 RETAIL-INT DVD - MB942Z/A,,
1075,IWORK 09 FAMILY PACK-INT DVD - MB943Z/A,,
1076,CASE MATE CARBON FIBER IPHONE 3G CASE BLACK - IPH3GC-BCF,,$28.08
