person_id,leuven_id,person_name
30957290,30982984,"Shell Internationale Research Maatschappij, B.V."
30957291,30982984,"Shell Internationale Research Maatschappij, B.V."
30957292,30982984,Shell Internationale Research Maatschappij B.V.
30957293,30982984,Shell Internationale Research Maatschappij B.V.
30957294,30982984,Shell Internationale Research Maatschappij B.V.
30957295,30982984,Shell Internationale Research Maatschappij B.V.
30957297,30982984,Shell Internationale Research Maatschappij B.V.
30957299,30982984,Shell Internationale Research Maatschappij B.V.
30957300,30982984,Shell Internationale Research Maatschappij B.V.
30957301,30982984,Shell Internationale Research Maatschappij B.V.
30957303,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V .
30957326,30982984,"SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V., D"
30957328,30982984,"SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V., DEN HAAG"
30957332,30982984,"SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V., DEN HAAG, NL"
30957333,30982984,"SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V., DEN HAAG/S'GRAVENHAGE"
30957335,30982984,"SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V., DEN HAAG/S'GRAVENHAGE, NL"
30957342,30982984,"SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V., HAGA"
30957343,30982984,"SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ BV, HAGA"
30957371,30982984,"SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ BV,HAGA"
30957374,30982984,"SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ B.V.,NL"
30957417,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ N.V.
30957425,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPIJ NV
30957566,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHAPPY B.V.
30957591,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHPPIJ B. V.
30957593,30982984,SHELL INTERNATIONALE RESEARCH MAATSCHPPIJ B.V.
30957609,30982984,SHELL INTERNATIONALE RESEARCH MAATSHAPPIJ B.V
30957611,30982984,SHELL INTERNATIONALE RESEARCH MAATSHAPPIJ B.V.
30957615,30982984,SHELL INTERNATIONALE RESEARCH MAATSHAPPIJ BV.
30957671,30982984,SHELL INTERNATIONALE RESEARCH MATTSCHAPPIJ B. V.
30957674,30982984,SHELL INTERNATIONALE RESEARCH MATTSCHAPPIJ B.V.
30957715,30982984,SHELL INTERNATIONALE RESEARCH/MAATSCHAPPIJ B.V.
30957736,30982984,SHELL INTERNATIONALE RESERACH MAATSCHAPPIJ B. V.
30957739,30982984,SHELL INTERNATIONALE RESERACH MAATSCHAPPIJ B.V.
30957761,30982984,SHELL INTERNATIONALES RESEARCH MAATSCHAPPIJ B.V.
30957769,30982984,SHELL INTERNATIONALS RESEARCH MAATSCHAPPIJ B.V.
30957791,30982984,SHELL INTERNATTONALE RESEARCH MAATSCHAPPIJ B. V.
30957792,30982984,SHELL INTERNATTONALE RESEARCH MAATSCHAPPIJ B.V.
30957992,30984013,SHELL OIL CO
30957997,30984013,SHELL OIL CO.
30958024,30984013,SHELL OIL COMPANY
30959547,30982984,ShellInternationale Research Maatschappij B.V.
31306533,30170026,"SHLJUMBERGER TEKNOLODZHI, B.V."
31306535,30170026,SHLJUMBERGER TEKNOLODZHI B.V.
31306536,30170026,SHLJUMBERGER TEKNOLODZHI BV
31667233,31692791,SKF B.V
31667234,31692791,SKF B.V.
31667236,31692791,SKF BV
31815157,31848644,SMITHKLINE BEECHAM CORP
31916707,656303,Societe Dite Alcatel N.V.
32091057,32105590,SONY EUROPA B. V.
32091060,32105590,SONY EUROPA B.V.
32091063,32105590,SONY EUROPA BV
32091064,32105590,"Sony Europa, B.V."
32091065,32105590,"Sony Europa, B.V.,"
32091066,32105590,Sony Europa B.V.
32091067,32105590,Sony Europa B.V.
32091068,32105590,"Sony Europa B.V.,"
32091079,32105590,"SONY EUROPE B.V., BADHOEVEDORP"
32288232,32302628,ST. JUDE MEDICAL PUERTO RICO B.V.
32288233,32302628,ST. JUDE MEDICAL PUERTO RICO B.V.
32288235,32302628,"St. Jude Medical Puerto Rico, B.V."
32288237,32302628,St. Jude Medical Puerto Rico B.V.
32288238,32302628,St. Jude Medical Puerto Rico B.V.
32288239,32302628,St. Jude Medical Puerto Rico B.V.
32288240,32302628,St. Jude Medical Puerto Rico B.V.
32288244,32302628,ST. JUDE MEDICAL PUERTO RICO LLC
32289143,32634657,ST MICROELECTRONICS CROLLES 2
32289167,32634657,ST. MICROELECTRONICS NV
32289170,32634657,ST MICROELECTRONICS NV
32289171,32634657,ST Microelectronics N.V.
32289172,32634657,ST Microelectronics NV
32621216,32634657,STMICROELECTRONIC N.V.
32621220,32634657,STMicroelectronic Srl.
32621234,32634657,STMicroelectronics
32621572,32634657,"STMicroelectronics, N. V."
32621577,32634657,STMICROELECTRONICS N.V.
32621578,32634657,STMICROELECTRONICS N.V.
32621581,32634657,STMICROELECTRONICS NV
32621582,32634657,"STMicroelectronics, N.V."
32621583,32634657,"STMicroelectronics, N.V."
32621589,32634657,STMicroelectronics N.V.
32621590,32634657,STMicroelectronics N.V.
32621591,32634657,STMicroelectronics N.V.
32621592,32634657,STMicroelectronics N.V.
32621593,32634657,STMicroelectronics N.V.
32621594,32634657,STMicroelectronics N.V.
32621595,32634657,STMicroelectronics N.V.
32621596,32634657,STMicroelectronics N.V.
32621597,32634657,STMicroelectronics N.V.
32621598,32634657,STMicroelectronics N.V.
32621599,32634657,STMicroelectronics N.V.
32621600,32634657,STMicroelectronics N.V.
32621601,32634657,STMicroelectronics N.V.
32621602,32634657,STMicroelectronics N.V.
32621603,32634657,STMicroelectronics N.V.
32621604,32634657,STMicroelectronics N.V.
32621605,32634657,STMicroelectronics N.V.
32621606,32634657,STMicroelectronics N.V.
32621607,32634657,STMicroelectronics N.V.
32621608,32634657,STMicroelectronics N.V.
32621609,32634657,STMicroelectronics N.V.
32621610,32634657,STMicroelectronics N.V.
32621612,32634657,STMicroelectronics NV
32621613,32634657,STMicroelectronics NV
32621615,32634657,STMicroelectronics NV.
32621616,32634657,Stmicroelectronics N.V.
32621617,32634657,"STMICROELECTRONICS N.V., AMSTERDAM"
32621820,32634657,STMICROELECTRONICS SA
32622075,32634657,STMicroelectronics S.r.l.
33843451,33865644,TELEFONAKTIEBOLAGET LM ERICSSON (PUBL)
33949163,33972166,Tetra Laval Holdings & Finance S.A.
33949164,33972166,Tetra Laval Holdings & Finance S.A.
33963878,33987012,TEXAS INSTRUMENTS HOLLAND
33963880,33987012,TEXAS INSTRUMENTS HOLLAND B.V.
33963881,33987012,TEXAS INSTRUMENTS HOLLAND B.V.
33963882,33987012,TEXAS INSTRUMENTS HOLLAND B.V.
33963885,33987012,"Texas Instruments Holland, B.V."
33963886,33987012,Texas Instruments Holland B.V.
33963887,33987012,Texas Instruments Holland B.V.
33963888,33987012,Texas Instruments Holland B.V.
33963889,33987012,Texas Instruments Holland B.V.
33963890,33987012,Texas Instruments Holland B.V.
33963891,33987012,"TEXAS INSTRUMENTS HOLLAND B.V., ALMELO"
33963892,33987012,"TEXAS INSTRUMENTS HOLLAND B.V., ALMELO, NL"
33977557,34000009,THALES NEDERLAND B.V.
33977558,34000009,THALES NEDERLAND B.V.
33977559,34000009,THALES NEDERLAND B.V.
33977560,34000009,THALES NEDERLAND B.V.
33977561,34000009,THALES NEDERLAND B.V.
33977562,34000009,THALES NEDERLAND B.V.
33977563,34000009,THALES NEDERLAND B.V.
33977564,34000009,THALES NEDERLAND B.V.
33977565,34000009,THALES NEDERLAND B.V.
33977566,34000009,THALES NEDERLAND B.V.
33977567,34000009,"THALES NEDERLAND B.V.,"
33977569,34000009,THALES NEDERLAND BV
33977570,34000009,THALES NEDERLAND BV.
33977571,34000009,Thales Nederland B.V.
33977572,34000009,Thales Nederland B.V.
33977573,34000009,Thales Nederland B.V.
33977574,34000009,Thales Nederland B.V.
33977575,34000009,"THALES NEDERLAND B.V., HENGELO"
33977767,34000009,THALES-NEDERLAND B.V.
34021887,34045440,THE GOODYEAR TIRE & RUBBER CO.
34059962,34084713,THE SINGER CO. N. V.
34059968,34084713,The Singer Co N.V.
34060010,34084713,THE SINGER COMPANY N. V.
34060019,34084713,THE SINGER COMPANY N.V.
34060020,34084713,THE SINGER COMPANY NV.
34060027,34084713,The Singer Company N.V.
34060028,34084713,The Singer Company N.V.
34060032,34084713,The Singer Company NV
34060113,34084713,THE SINGER N. V.
35065275,26842439,U. S. PHILIPS CORPORATION
35243863,35272490,UNILEVER
35243926,35272490,UNILEVER BV
35243927,35272490,UNILEVER CO.
35244147,35272490,"UNILEVER, N. V."
35244150,35272490,UNILEVER N. V
35244156,35272490,UNILEVER N. V.
35244158,35272490,"UNILEVER N. V.,"
35244165,35272490,UNILEVER N V
35244175,35272490,"UNILEVER N. V.,NL"
35244180,35272490,UNILEVER NAAMLOZE VENNOOTSCHAP
35244181,35272490,Unilever Naamloze Vennootschap
35244191,35272490,"UNILEVER, N.V."
35244194,35272490,UNILEVER N..V
35244197,35272490,UNILEVER N.V
35244223,35272490,UNILEVER N.V.
35244224,35272490,UNILEVER N.V.
35244225,35272490,UNILEVER N.V.
35244226,35272490,UNILEVER N.V.
35244227,35272490,UNILEVER N.V.
35244230,35272490,UNILEVER N.V.
35244231,35272490,UNILEVER N.V.
35244234,35272490,UNILEVER N.V.
35244235,35272490,UNILEVER N.V.
35244236,35272490,UNILEVER N.V.
35244237,35272490,UNILEVER N.V.
35244238,35272490,UNILEVER N.V.
35244239,35272490,UNILEVER N.V.
35244240,35272490,UNILEVER N.V.
35244241,35272490,UNILEVER N.V.
35244242,35272490,UNILEVER N.V.
35244243,35272490,UNILEVER N.V.
35244244,35272490,UNILEVER N.V.
35244246,35272490,UNILEVER N.V.
35244247,35272490,UNILEVER N.V.
35244248,35272490,UNILEVER N.V.
35244249,35272490,UNILEVER N.V.
35244251,35272490,UNILEVER N.V.
35244252,35272490,UNILEVER N.V.
35244253,35272490,UNILEVER N.V.
35244254,35272490,UNILEVER N.V.
35244255,35272490,UNILEVER N.V.
35244256,35272490,UNILEVER N.V.
35244257,35272490,UNILEVER N.V.
35244258,35272490,UNILEVER N.V.
35244259,35272490,UNILEVER N.V.
35244265,35272490,"UNILEVER N.V.,"
35244266,35272490,"UNILEVER N.V.,"
35244269,35272490,"UNILEVER N.V.,"
35244271,35272490,"UNILEVER N.V.,"
35244272,35272490,"UNILEVER N.V.,"
35244273,35272490,"UNILEVER N.V.,"
35244274,35272490,"UNILEVER N.V.,"
35244285,35272490,UNILEVER NV
35244286,35272490,UNILEVER NV
35244287,35272490,UNILEVER NV
35244288,35272490,UNILEVER NV
35244290,35272490,UNILEVER NV
35244291,35272490,UNILEVER NV
35244292,35272490,UNILEVER NV
35244293,35272490,UNILEVER NV
35244294,35272490,UNILEVER NV
35244295,35272490,UNILEVER NV
35244296,35272490,UNILEVER NV
35244297,35272490,UNILEVER NV
35244298,35272490,UNILEVER NV
35244299,35272490,UNILEVER NV
35244300,35272490,UNILEVER NV
35244301,35272490,UNILEVER NV
35244302,35272490,UNILEVER NV
35244303,35272490,UNILEVER NV
35244304,35272490,UNILEVER NV
35244306,35272490,"UNILEVER NV,"
35244309,35272490,UNILEVER NV.
35244312,35272490,UNILEVER NV..
35244313,35272490,"Unilever, N.V."
35244314,35272490,Unilever N.V.
35244315,35272490,Unilever N.V.
35244316,35272490,Unilever N.V.
35244317,35272490,Unilever N.V.
35244318,35272490,Unilever N.V.
35244319,35272490,Unilever N.V.
35244320,35272490,Unilever N.V.
35244322,35272490,Unilever NV
35244323,35272490,Unilever NV
35244324,35272490,UNILEVER N.V. - COMPANHIA HOLANDESA
35244345,35272490,"UNILEVER N.V., COMPANHIA HOLANDESA"
35244346,35272490,"UNILEVER N.V., COMPANHIA HOLANDESA."
35244347,35272490,UNILEVER N.V. COMPANHIA HOLANDESA
35244364,35272490,UNILEVER NV NAAMLOOZE VENNOOTSCHAP
35244365,35272490,UNILEVER N.V. (NL)
35244366,35272490,UNILEVER NV (NL
35244374,35272490,"UNILEVER N.V.,, ROTTERDAM"
35244375,35272490,"UNILEVER N.V., ROTTERDAM"
35244377,35272490,"UNILEVER NV, ROTTERDAM"
35244378,35272490,"UNILEVER NV., ROTTERDAM"
35244383,35272490,"UNILEVER N.V., ROTTERDAM, NL"
35244394,35272490,"UNILEVER N.V., VLAARDINGEN"
35244403,35272490,"UNILEVER N.V.,NL"
35244406,35272490,"UNILEVER NV,NL"
35244456,35272490,UNILEVER P.L.C.
35244537,35272490,UNILEVER PLC
35244552,35272490,UNILEVER PLC.
35244598,35272490,UNILEVER PLC; UNILEVER NV
35244599,35272490,UNILEVER PLC UNILEVER N.V.
35244644,35272490,UNILEVERNV
35244776,35272490,UNILIVER N.V
35244777,35272490,UNILIVER N.V.
35244782,35272490,UNILIVER PLC
35244914,35272490,UNILVER N.V.
35244917,35272490,UNILVER NV.
35341259,26842439,U.S PHILIPS CORP.
35341277,26842439,U.S. Philips Corporation
35341278,26842439,U.S. Philips Corporation
35414624,35444479,VAILLANT B.V.
35414625,35444479,Vaillant B.V.
35414626,35444479,Vaillant B.V.
35414627,35444479,Vaillant B.V.
35498069,4189955,VAN DER LELY NV
36146626,36882595,WABCO B.V.
36146627,36882595,WABCO B.V.
36146628,36882595,WABCO B.V.
36883254,36918088,WHIRLPOOL B.V.
36883255,36918088,WHIRLPOOL B.V.
36883256,36918088,WHIRLPOOL B.V.
36883287,36918088,WHIRLPOOL CORPORATION
36883316,36918088,WHIRLPOOL CORPORATION.
36883354,36918088,WHIRLPOOL EUROPE B. V.
36883356,36918088,WHIRLPOOL EUROPE B.V.
36883357,36918088,WHIRLPOOL EUROPE B.V.
36883358,36918088,WHIRLPOOL EUROPE BV
36883360,36918088,Whirlpool Europe B.V.
36883361,36918088,Whirlpool Europe B.V.
36883362,36918088,Whirlpool Europe B.V.
36883363,36918088,"WHIRLPOOL EUROPE B.V., AMSTERDAM, NL"
36883367,36918088,"WHIRLPOOL EUROPE B.V., VELDHOVEN"
36883368,36918088,"WHIRLPOOL EUROPE B.V., VELDHOVEN, NL"
36883380,36918088,WHIRLPOOL INTERNATIONAL B. V.
36883381,36918088,WHIRLPOOL INTERNATIONAL B V
36883384,36918088,WHIRLPOOL INTERNATIONAL B.V.
36883386,36918088,WHIRLPOOL INTERNATIONAL B.V.
36883387,36918088,WHIRLPOOL INTERNATIONAL B.V.
36883388,36918088,WHIRLPOOL INTERNATIONAL B.V.
36883389,36918088,WHIRLPOOL INTERNATIONAL BV
36883390,36918088,Whirlpool International B.V.
36883391,36918088,Whirlpool International B.V.
36883392,36918088,Whirlpool International B.V.
36883397,36918088,"WHIRLPOOL INTERNATIONAL B.V., VELDHOVEN, NL"
37807482,37839927,YAMAHA MOTOR EUROPE N.V.
37807483,37839927,YAMAHA MOTOR EUROPE N.V.
37807484,37839927,YAMAHA MOTOR EUROPE N.V.
37807485,37839927,YAMAHA MOTOR EUROPE N.V.
37807486,37839927,"Yamaha Motor Europe, N.V."
37807487,37839927,"Yamaha Motor Europe, N.V."
37807488,37839927,Yamaha Motor Europe N.V.
37807489,37839927,Yamaha Motor Europe N.V.
